t,price,births,fertility_rate,young_share,old_share,theta,average_age,n_home,young_homeownership_proxy,old_homeownership_proxy,aggregate_homeownership_proxy,age_share_15,age_share_25,age_share_35,age_share_45,age_share_55,age_share_65,age_share_75,age_share_85,boom_generation_age,parent_generation_age,child_generation_age,boom_generation_homeownership_proxy_level,parent_generation_homeownership_proxy_level,child_generation_homeownership_proxy_level,boom_generation_housing_burden_proxy_level,parent_generation_housing_burden_proxy_level,child_generation_housing_burden_proxy_level
43,-6,0.277240674076047,0.730425723002041,0.414147888916198,0.206291718636789,0.95,39.8266444922638,0.554517104620195,0.944473628495636,0.833078072131879,0.671447219647582,0.228908903760505,0.185238985155694,0.152178834410945,0.12499940232028,0.102382155715787,0.0837101612057996,0.068080742621118,0.0545008148098717,38.5,63.5,13.5,0.920407409368547,0.816670818425511,NaN,0.00269810682085187,0.00248431478410197,NaN
44,-6,0.277255475670976,0.730425723002041,0.414127301622906,0.206292041590447,0.95,39.8275442035051,0.55448651138956,0.944473218405391,0.833080749894356,0.671441844769387,0.228906457405385,0.185220844217521,0.152179646823607,0.12501969418166,0.10238131578138,0.0836874938285525,0.0680793666607492,0.0545251811011453,39.5,64.5,14.5,0.91545990070795,0.812494628498767,NaN,0.00269224578599093,0.00248060720073014,NaN
45,-6,0.277259323646908,0.730425723002041,0.414140689691472,0.206273385394253,0.95,39.8268822370145,0.554496149747024,0.944473564861093,0.833082488623191,0.671431144594859,0.228920417716557,0.185220271974915,0.152165899558333,0.125021311457737,0.102398713898205,0.0836874430816612,0.0680614489526064,0.054524493359985,40.5,65.5,15.5,0.910229742772446,0.807752691063536,0.0568794375502523,0.00268639155305139,0.00247875217666636,0.00248184342352591
46,-6,0.277250627253996,0.730425723002041,0.414153562696999,0.206272418312406,0.95,39.8263081201381,0.554514799317884,0.944473819288289,0.833080887977772,0.671433704612868,0.228922710373332,0.185230852323667,0.152164841521898,0.125009534563618,0.102399642905079,0.0837013410688092,0.0680611447140464,0.0545099325295508,41.5,66.5,16.5,0.904704944037732,0.802368607784365,0.141924687712338,0.00268053179459594,0.00247875217666636,0.00248801854175114
47,-6,0.277248000793604,0.730425723002041,0.414146303279134,0.206283273524215,0.95,39.8266717363166,0.554509950900903,0.944473632238617,0.833079834938297,0.671440285043328,0.228914460961419,0.185231842317715,0.152172822934246,0.125008081511543,0.102389518750862,0.0837017095236921,0.0680721297147387,0.0545094342857841,42.5,67.5,17.5,0.898873550396606,0.796893474566848,0.260234456626411,0.00267465499117174,0.00247875217666636,0.00249418322107975
48,-6,0.277253025491257,0.730425723002041,0.414138222362543,0.206284475305126,0.95,39.8270361226795,0.5544986280476,0.944473467922272,0.833080724575499,0.671439005031225,0.228912713935442,0.1852255084271,0.152173916467506,0.125014868696828,0.102388517167997,0.0836935881349045,0.0680725547227038,0.0545183324475176,43.5,68.5,18.5,0.892723727278977,0.791327750892683,0.401749773441131,0.00266876750407842,0.00247875217666636,0.0025003374004093
49,-6,0.277254799292775,0.730425723002041,0.414142238890132,0.206278030328672,0.95,39.8268306464846,0.554501026284861,0.944473573399588,0.833081377899585,0.671435057335178,0.228917570944048,0.185224667946083,0.152169183812959,0.125016153893271,0.102394393074965,0.0836930283993098,0.0680661604052994,0.054518841524063,44.5,69.5,19.5,0.886243851074289,0.785671990454472,0.547036616867484,0.00266287603652645,0.00247875217666636,0.00250648193081443
50,-6,0.277251920214603,0.730425723002041,0.414147179862128,0.206277031000681,0.95,39.8266087635675,0.554507824784032,0.944473675668077,0.833080897589087,0.671435652103646,0.228918784759312,0.185228395102816,0.15216832665048,0.125012128920795,0.102395333565915,0.083697739724588,0.068065630628665,0.0545136606474282,45.5,70.5,20.5,0.881216005981697,0.779926842986978,0.676570263666601,0.00265284126340262,0.00247875217666636,0.00251261675609231
51,-6,0.27725072367578,0.730425723002041,0.414145021931728,0.206280827070025,0.95,39.8267197302877,0.554506719507378,0.944473616821804,0.833080475653705,0.671437996789735,0.228915985902338,0.18522903602939,0.152171108304686,0.125011194436036,0.102391848257524,0.0836983542971605,0.068069336844054,0.0545131359288109,46.5,71.5,21.5,0.877827027846964,0.774093055932746,0.779357543875593,0.00263862783844019,0.00247875217666636,0.00251874119477051
52,-6,0.277252381160972,0.730425723002041,0.414142012439797,0.206281567357656,0.95,39.8268554530801,0.554502643890383,0.944473554533041,0.833080746500848,0.671437767708576,0.22891513235685,0.185226880082947,0.152171724182195,0.125013553046647,0.102391142973705,0.0836955545274181,0.0680698766228466,0.0545161362073914,47.5,72.5,22.5,0.874377336866152,0.768171475930126,0.854165957610292,0.00262436247840214,0.00247875217666636,0.0025248554517713
53,-6,0.277253166590841,0.730425723002041,0.414143136220474,0.206279368272749,0.95,39.826797123084,0.554503104836752,0.944473585945196,0.833081009108269,0.67143636068898,0.228916747350456,0.185226388870018,0.152170116841715,0.125014193611857,0.102393185053204,0.0836950681389931,0.0680676729246941,0.0545166272090618,48.5,73.5,23.5,0.870906252059932,0.762163050111949,0.90551664346216,0.00261004650143388,0.00247875217666636,0.00253096018821527
54,-6,0.277252217174133,0.730425723002041,0.414144981903066,0.206278822402962,0.95,39.8267131037721,0.554505547751813,0.944473624489464,0.833080858001432,0.671436431636384,0.228917335276156,0.185227646626911,0.152169673028104,0.12501284004787,0.102393682617997,0.0836967151986938,0.0680672593448603,0.054514847859408,49.5,74.5,24.5,0.867458244270018,0.756068827203484,0.93949421754285,0.00259567837115661,0.00247875217666636,0.00253705534080204
55,-6,0.277251710927137,0.730425723002041,0.414144397551691,0.206280099839178,0.95,39.8267442071506,0.554505383764975,0.944473607724492,0.833080698054882,0.671437272461018,0.228916398725458,0.185227998826233,0.152170604841998,0.125012392075231,0.102392505691901,0.0836970660970528,0.0680685534686122,0.0545144802735132,50.5,75.5,25.5,0.864084068022826,0.743344972400252,0.951028721353897,0.00258125641879541,0.00247875217666636,0.00254921598515285
56,-6,0.277252248920808,0.730425723002041,0.414143274784926,0.206280486057853,0.95,39.8267954568993,0.55450392810127,0.944473583928794,0.833080778715755,0.671437265436602,0.228916010048984,0.185227264735942,0.15217091367037,0.125013173598571,0.10239215188828,0.0836961147893044,0.0680688475619432,0.0545155237066058,51.5,76.5,26.5,0.860842039476016,0.723846953799003,0.949636153840149,0.00256678035211704,0.00247875217666636,0.00256738459624808
57,-6,0.277252574099955,0.730425723002041,0.414143573000203,0.206279742651318,0.95,39.8267791749618,0.554503959847946,0.944473592923782,0.833080877690629,0.671436768682771,0.228916547393762,0.18522702560644,0.152170372507818,0.125013478178204,0.102392833662457,0.0836958596437061,0.0680681015821531,0.0545157814254591,52.5,77.5,27.5,0.857799520939193,0.704089034221269,0.948193506224774,0.00255224992321379,0.00247875217666636,0.00258546807996834
58,-6,0.277252270332194,0.730425723002041,0.414144249756311,0.206279481772898,0.95,39.8267482376436,0.554504823020763,0.94447360737095,0.833080834641142,0.671436749580874,0.22891680122093,0.18522744853538,0.152170166309352,0.125013025588776,0.102393076572663,0.0836964115690808,0.0680678897188285,0.0545151804849889,53.5,78.5,28.5,0.855034688406066,0.684093334779073,0.946699725052043,0.00253766421989435,0.00247875217666636,0.00260346781897099
59,-6,0.277252063169278,0.730425723002041,0.414144105071203,0.206279910077421,0.95,39.8267563626534,0.554504844432149,0.944473602707326,0.83308077353799,0.671437042828079,0.228916495546227,0.185227609524976,0.152170477288247,0.12501282622755,0.102392681335579,0.0836965900651956,0.0680683222726507,0.0545149977395745,54.5,79.5,29.5,0.852638682329678,0.663882972719363,0.945153742863255,0.00252302229903418,0.00247875217666636,0.00262138481638937
60,-6,0.277252234157021,0.730425723002041,0.414143697210447,0.206280083844911,0.95,39.826775104649,0.554504333501472,0.944473593953867,0.83308079663553,0.671437068185063,0.228916330315684,0.185227366894763,0.152170613412593,0.1250130848831,0.102392520648949,0.0836962691229127,0.0680684691686978,0.0545153455533001,55.5,80.5,30.5,0.849620126010003,0.643481975532429,0.943554481825168,0.00251384223545196,0.00247875217666636,0.00263922039217738
61,-6,0.277252364601976,0.730425723002041,0.414143763863526,0.206279838604262,0.95,39.8267711644696,0.554504297326299,0.944473596289136,0.833080833733308,0.671436895026943,0.228916504200278,0.185227259663248,0.152170435825302,0.125013214575111,0.102392747131799,0.0836961497350387,0.0680682178791799,0.0545154709900435,56.5,81.5,31.5,0.845604238263555,0.622915187032699,0.941900857480487,0.00251016396189296,0.00247875217666636,0.00265697608955017
