outer_iter,period,year,is_report_period,political_pass_through,vote_scale,demographic_scenario,age_col_requested,age_col_used,age_year,demographic_horizon_capped,price_guess,price_generated,vote,vote_resid,pressure,restriction,homeownership,housing_demand,abs_log_path_gap,abs_log_price_move,path_relaxation
1,38,2038,1,-0.006,0.02,published_baby_boom,89,89,2038,0,8.98129172105232,8.95639842038113,0.414614389717816,0.00985187937952497,0.456272805779447,-0.00273763683467668,0.422635746415528,0.860844800956834,0.00277553201728144,0,0.01
1,39,2039,1,-0.006,0.02,published_baby_boom,90,90,2039,0,8.98129172105232,8.95639842038113,0.414614389717816,0.00985187937952497,0.456272805779447,-0.00273763683467668,0.422502087590755,0.860572676845848,0.00277553201728144,0,0.01
1,40,2040,1,-0.006,0.02,published_baby_boom,91,91,2040,0,8.98129172105232,8.95639842038113,0.414614389717816,0.00985187937952497,0.456272805779447,-0.00273763683467668,0.42237529966893,0.860314721421156,0.00277553201728144,0,0.01
1,41,2041,0,-0.006,0.02,published_baby_boom,92,92,2041,0,8.98129172105232,8.95673783116573,0.414203441954405,0.00944093161611403,0.439851430035925,-0.00263910858021555,0.422276707858678,0.860113907131367,0.00273763683467672,0,0.01
1,42,2042,0,-0.006,0.02,published_baby_boom,93,93,2042,0,8.98129172105232,8.95673783116573,0.414203441954405,0.00944093161611403,0.439851430035925,-0.00263910858021555,0.422177463554618,0.859911763889557,0.00273763683467672,0,0.01
1,43,2043,0,-0.006,0.02,published_baby_boom,94,94,2043,0,8.98129172105232,8.95673783116573,0.414203441954405,0.00944093161611403,0.439851430035925,-0.00263910858021555,0.422077502442109,0.859708160704323,0.00273763683467672,0,0.01
1,44,2044,0,-0.006,0.02,published_baby_boom,95,95,2044,0,8.98129172105232,8.95673783116573,0.414203441954405,0.00944093161611403,0.439851430035925,-0.00263910858021555,0.421977909050493,0.859505306462006,0.00273763683467672,0,0.01
1,45,2045,0,-0.006,0.02,published_baby_boom,96,96,2045,0,8.98129172105232,8.95762036638651,0.413999498067425,0.00923698772913395,0.431590312695948,-0.00258954187617569,0.421878252219774,0.859302322987635,0.00263910858021561,0,0.01
1,46,2046,0,-0.006,0.02,published_baby_boom,97,97,2046,0,8.98129172105232,8.95762036638651,0.413999498067425,0.00923698772913395,0.431590312695948,-0.00258954187617569,0.42177693588541,0.859095959506851,0.00263910858021561,0,0.01
1,47,2047,0,-0.006,0.02,published_baby_boom,98,98,2047,0,8.98129172105232,8.95762036638651,0.413999498067425,0.00923698772913395,0.431590312695948,-0.00258954187617569,0.421672154174908,0.858882537993595,0.00263910858021561,0,0.01
1,48,2048,0,-0.006,0.02,published_baby_boom,99,99,2048,0,8.98129172105232,8.95762036638651,0.413999498067425,0.00923698772913395,0.431590312695948,-0.00258954187617569,0.421575480101939,0.858685629547257,0.00263910858021561,0,0.01
1,49,2049,0,-0.006,0.02,published_baby_boom,100,100,2049,0,8.98129172105232,8.9580643771081,0.41379512318532,0.00903261284702883,0.42323847257185,-0.0025394308354311,0.421472459394802,0.858475794876427,0.00258954187617565,0,0.01
1,50,2050,0,-0.006,0.02,published_baby_boom,101,101,2050,0,8.98129172105232,8.9580643771081,0.41379512318532,0.00903261284702883,0.42323847257185,-0.0025394308354311,0.421370502104798,0.858268126169131,0.00258954187617565,0,0.01
1,51,2051,0,-0.006,0.02,published_baby_boom,102,102,2051,0,8.98129172105232,8.9580643771081,0.41379512318532,0.00903261284702883,0.42323847257185,-0.0025394308354311,0.421268192228173,0.858059740041952,0.00258954187617565,0,0.01
1,52,2052,0,-0.006,0.02,published_baby_boom,103,103,2052,0,8.98129172105232,8.9580643771081,0.41379512318532,0.00903261284702883,0.42323847257185,-0.0025394308354311,0.421164975412748,0.85784950697338,0.00258954187617565,0,0.01
1,53,2053,0,-0.006,0.02,published_baby_boom,104,104,2053,0,8.98129172105232,8.95851328628465,0.413594971396192,0.00883246105790136,0.41498888413856,-0.00248993330483136,0.421061202870909,0.857638142314311,0.00253943083543112,0,0.01
1,54,2054,0,-0.006,0.02,published_baby_boom,105,105,2054,0,8.98129172105232,8.95851328628465,0.413594971396192,0.00883246105790136,0.41498888413856,-0.00248993330483136,0.420958131345878,0.857428205691926,0.00253943083543112,0,0.01
1,55,2055,0,-0.006,0.02,published_baby_boom,106,106,2055,0,8.98129172105232,8.95851328628465,0.413594971396192,0.00883246105790136,0.41498888413856,-0.00248993330483136,0.420852674356522,0.857213410717281,0.00253943083543112,0,0.01
1,56,2056,0,-0.006,0.02,published_baby_boom,107,107,2056,0,8.98129172105232,8.95851328628465,0.413594971396192,0.00883246105790136,0.41498888413856,-0.00248993330483136,0.420738526431294,0.856980914970011,0.00253943083543112,0,0.01
1,57,2057,0,-0.006,0.02,published_baby_boom,108,108,2057,0,8.98129172105232,8.95895672154455,0.413413223761396,0.00865071342310525,0.407438225964653,-0.00244462935578792,0.420626939720867,0.85675363554143,0.00248993330483121,0,0.01
1,58,2058,0,-0.006,0.02,published_baby_boom,109,109,2058,0,8.98129172105232,8.95895672154455,0.413413223761396,0.00865071342310525,0.407438225964653,-0.00244462935578792,0.420505047558608,0.856505366761526,0.00248993330483121,0,0.01
