Notes,State,State Code,Year,Year Code,Age of Mother 10,Age of Mother 10 Code,Births,pull_year
,California,06,2017,2017,15 - 17 years,15-17,4441,2017
,California,06,2017,2017,18 - 19 years,18-19,11510,2017
,California,06,2017,2017,20-24 years,20-24,42035,2017
,California,06,2017,2017,25-29 years,25-29,48950,2017
,California,06,2017,2017,30-34 years,30-34,48532,2017
,California,06,2017,2017,35-39 years,35-39,21487,2017
,California,06,2017,2017,40-44 years,40-44,4490,2017
,California,06,2017,2017,45-49 years,45-49,456,2017
,California,06,2017,2017,50 years and over,50+,62,2017
,Colorado,08,2017,2017,Under 15 years,15-,20,2017
,Colorado,08,2017,2017,15 - 17 years,15-17,680,2017
,Colorado,08,2017,2017,18 - 19 years,18-19,1739,2017
,Colorado,08,2017,2017,20-24 years,20-24,5902,2017
,Colorado,08,2017,2017,25-29 years,25-29,7172,2017
,Colorado,08,2017,2017,30-34 years,30-34,6653,2017
,Colorado,08,2017,2017,35-39 years,35-39,2706,2017
,Colorado,08,2017,2017,40-44 years,40-44,499,2017
,Colorado,08,2017,2017,45-49 years,45-49,40,2017
,Connecticut,09,2017,2017,Under 15 years,15-,10,2017
,Connecticut,09,2017,2017,15 - 17 years,15-17,262,2017
,Connecticut,09,2017,2017,18 - 19 years,18-19,668,2017
,Connecticut,09,2017,2017,20-24 years,20-24,2751,2017
,Connecticut,09,2017,2017,25-29 years,25-29,4039,2017
,Connecticut,09,2017,2017,30-34 years,30-34,4573,2017
,Connecticut,09,2017,2017,35-39 years,35-39,1662,2017
,Connecticut,09,2017,2017,40-44 years,40-44,338,2017
,Connecticut,09,2017,2017,45-49 years,45-49,33,2017
,Delaware,10,2017,2017,15 - 17 years,15-17,155,2017
,Delaware,10,2017,2017,18 - 19 years,18-19,329,2017
,Delaware,10,2017,2017,20-24 years,20-24,1103,2017
,Delaware,10,2017,2017,25-29 years,25-29,1226,2017
,Delaware,10,2017,2017,30-34 years,30-34,938,2017
,Delaware,10,2017,2017,35-39 years,35-39,296,2017
,Delaware,10,2017,2017,40-44 years,40-44,47,2017
,District of Columbia,11,2017,2017,Under 15 years,15-,11,2017
,District of Columbia,11,2017,2017,15 - 17 years,15-17,108,2017
,District of Columbia,11,2017,2017,18 - 19 years,18-19,216,2017
,District of Columbia,11,2017,2017,20-24 years,20-24,720,2017
,District of Columbia,11,2017,2017,25-29 years,25-29,725,2017
,District of Columbia,11,2017,2017,30-34 years,30-34,1539,2017
,District of Columbia,11,2017,2017,35-39 years,35-39,828,2017
,District of Columbia,11,2017,2017,40-44 years,40-44,170,2017
,District of Columbia,11,2017,2017,45-49 years,45-49,11,2017
,Florida,12,2017,2017,Under 15 years,15-,106,2017
,Florida,12,2017,2017,15 - 17 years,15-17,2339,2017
,Florida,12,2017,2017,18 - 19 years,18-19,6621,2017
,Florida,12,2017,2017,20-24 years,20-24,23586,2017
,Florida,12,2017,2017,25-29 years,25-29,25756,2017
,Florida,12,2017,2017,30-34 years,30-34,19815,2017
,Florida,12,2017,2017,35-39 years,35-39,7805,2017
,Florida,12,2017,2017,40-44 years,40-44,1574,2017
,Florida,12,2017,2017,45-49 years,45-49,154,2017
,Florida,12,2017,2017,50 years and over,50+,20,2017
,Georgia,13,2017,2017,Under 15 years,15-,77,2017
,Georgia,13,2017,2017,15 - 17 years,15-17,1775,2017
,Georgia,13,2017,2017,18 - 19 years,18-19,4681,2017
,Georgia,13,2017,2017,20-24 years,20-24,15019,2017
,Georgia,13,2017,2017,25-29 years,25-29,13672,2017
,Georgia,13,2017,2017,30-34 years,30-34,9447,2017
,Georgia,13,2017,2017,35-39 years,35-39,3547,2017
,Georgia,13,2017,2017,40-44 years,40-44,760,2017
,Georgia,13,2017,2017,45-49 years,45-49,77,2017
,Hawaii,15,2017,2017,15 - 17 years,15-17,131,2017
,Hawaii,15,2017,2017,18 - 19 years,18-19,477,2017
,Hawaii,15,2017,2017,20-24 years,20-24,1940,2017
,Hawaii,15,2017,2017,25-29 years,25-29,1805,2017
,Hawaii,15,2017,2017,30-34 years,30-34,1526,2017
,Hawaii,15,2017,2017,35-39 years,35-39,767,2017
,Hawaii,15,2017,2017,40-44 years,40-44,187,2017
,Hawaii,15,2017,2017,45-49 years,45-49,30,2017
,Idaho,16,2017,2017,Under 15 years,15-,10,2017
,Idaho,16,2017,2017,15 - 17 years,15-17,203,2017
,Idaho,16,2017,2017,18 - 19 years,18-19,739,2017
,Idaho,16,2017,2017,20-24 years,20-24,2946,2017
,Idaho,16,2017,2017,25-29 years,25-29,2189,2017
,Idaho,16,2017,2017,30-34 years,30-34,1056,2017
,Idaho,16,2017,2017,35-39 years,35-39,366,2017
,Idaho,16,2017,2017,40-44 years,40-44,64,2017
,Illinois,17,2017,2017,Under 15 years,15-,58,2017
,Illinois,17,2017,2017,15 - 17 years,15-17,1647,2017
,Illinois,17,2017,2017,18 - 19 years,18-19,4273,2017
,Illinois,17,2017,2017,20-24 years,20-24,13483,2017
,Illinois,17,2017,2017,25-29 years,25-29,15543,2017
,Illinois,17,2017,2017,30-34 years,30-34,14477,2017
,Illinois,17,2017,2017,35-39 years,35-39,5223,2017
,Illinois,17,2017,2017,40-44 years,40-44,931,2017
,Illinois,17,2017,2017,45-49 years,45-49,105,2017
,Illinois,17,2017,2017,50 years and over,50+,16,2017
,Indiana,18,2017,2017,Under 15 years,15-,53,2017
,Indiana,18,2017,2017,15 - 17 years,15-17,1108,2017
,Indiana,18,2017,2017,18 - 19 years,18-19,3191,2017
,Indiana,18,2017,2017,20-24 years,20-24,9601,2017
,Indiana,18,2017,2017,25-29 years,25-29,8900,2017
,Indiana,18,2017,2017,30-34 years,30-34,4935,2017
,Indiana,18,2017,2017,35-39 years,35-39,1506,2017
,Indiana,18,2017,2017,40-44 years,40-44,254,2017
,Indiana,18,2017,2017,45-49 years,45-49,25,2017
,Iowa,19,2017,2017,Under 15 years,15-,22,2017
,Iowa,19,2017,2017,15 - 17 years,15-17,371,2017
,Iowa,19,2017,2017,18 - 19 years,18-19,1063,2017
,Iowa,19,2017,2017,20-24 years,20-24,3850,2017
,Iowa,19,2017,2017,25-29 years,25-29,4688,2017
,Iowa,19,2017,2017,30-34 years,30-34,2450,2017
,Iowa,19,2017,2017,35-39 years,35-39,768,2017
,Iowa,19,2017,2017,40-44 years,40-44,104,2017
,Kansas,20,2017,2017,Under 15 years,15-,12,2017
,Kansas,20,2017,2017,15 - 17 years,15-17,426,2017
,Kansas,20,2017,2017,18 - 19 years,18-19,1262,2017
,Kansas,20,2017,2017,20-24 years,20-24,3947,2017
,Kansas,20,2017,2017,25-29 years,25-29,4074,2017
,Kansas,20,2017,2017,30-34 years,30-34,2352,2017
,Kansas,20,2017,2017,35-39 years,35-39,681,2017
,Kansas,20,2017,2017,40-44 years,40-44,104,2017
,Kansas,20,2017,2017,45-49 years,45-49,10,2017
,Kentucky,21,2017,2017,Under 15 years,15-,36,2017
,Kentucky,21,2017,2017,15 - 17 years,15-17,798,2017
,Kentucky,21,2017,2017,18 - 19 years,18-19,2517,2017
,Kentucky,21,2017,2017,20-24 years,20-24,6896,2017
,Kentucky,21,2017,2017,25-29 years,25-29,5778,2017
,Kentucky,21,2017,2017,30-34 years,30-34,3115,2017
,Kentucky,21,2017,2017,35-39 years,35-39,1004,2017
,Kentucky,21,2017,2017,40-44 years,40-44,176,2017
,Louisiana,22,2017,2017,Under 15 years,15-,56,2017
,Louisiana,22,2017,2017,15 - 17 years,15-17,946,2017
,Louisiana,22,2017,2017,18 - 19 years,18-19,2554,2017
,Louisiana,22,2017,2017,20-24 years,20-24,7829,2017
,Louisiana,22,2017,2017,25-29 years,25-29,5876,2017
,Louisiana,22,2017,2017,30-34 years,30-34,3410,2017
,Louisiana,22,2017,2017,35-39 years,35-39,1143,2017
,Louisiana,22,2017,2017,40-44 years,40-44,167,2017
,Louisiana,22,2017,2017,45-49 years,45-49,12,2017
,Maine,23,2017,2017,15 - 17 years,15-17,98,2017
,Maine,23,2017,2017,18 - 19 years,18-19,339,2017
,Maine,23,2017,2017,20-24 years,20-24,1319,2017
,Maine,23,2017,2017,25-29 years,25-29,1596,2017
,Maine,23,2017,2017,30-34 years,30-34,1236,2017
,Maine,23,2017,2017,35-39 years,35-39,442,2017
,Maine,23,2017,2017,40-44 years,40-44,66,2017
,Maryland,24,2017,2017,Under 15 years,15-,39,2017
,Maryland,24,2017,2017,15 - 17 years,15-17,651,2017
,Maryland,24,2017,2017,18 - 19 years,18-19,1587,2017
,Maryland,24,2017,2017,20-24 years,20-24,6195,2017
,Maryland,24,2017,2017,25-29 years,25-29,8015,2017
,Maryland,24,2017,2017,30-34 years,30-34,7380,2017
,Maryland,24,2017,2017,35-39 years,35-39,2995,2017
,Maryland,24,2017,2017,40-44 years,40-44,622,2017
,Maryland,24,2017,2017,45-49 years,45-49,73,2017
,Massachusetts,25,2017,2017,Under 15 years,15-,15,2017
,Massachusetts,25,2017,2017,15 - 17 years,15-17,430,2017
,Massachusetts,25,2017,2017,18 - 19 years,18-19,1191,2017
,Massachusetts,25,2017,2017,20-24 years,20-24,4755,2017
,Massachusetts,25,2017,2017,25-29 years,25-29,8246,2017
,Massachusetts,25,2017,2017,30-34 years,30-34,10792,2017
,Massachusetts,25,2017,2017,35-39 years,35-39,4196,2017
,Massachusetts,25,2017,2017,40-44 years,40-44,785,2017
,Massachusetts,25,2017,2017,45-49 years,45-49,88,2017
,Michigan,26,2017,2017,Under 15 years,15-,56,2017
,Michigan,26,2017,2017,15 - 17 years,15-17,1229,2017
,Michigan,26,2017,2017,18 - 19 years,18-19,3232,2017
,Michigan,26,2017,2017,20-24 years,20-24,11521,2017
,Michigan,26,2017,2017,25-29 years,25-29,13183,2017
,Michigan,26,2017,2017,30-34 years,30-34,8565,2017
,Michigan,26,2017,2017,35-39 years,35-39,2703,2017
,Michigan,26,2017,2017,40-44 years,40-44,487,2017
,Michigan,26,2017,2017,45-49 years,45-49,39,2017
,Minnesota,27,2017,2017,Under 15 years,15-,12,2017
,Minnesota,27,2017,2017,15 - 17 years,15-17,441,2017
,Minnesota,27,2017,2017,18 - 19 years,18-19,1330,2017
,Minnesota,27,2017,2017,20-24 years,20-24,5146,2017
,Minnesota,27,2017,2017,25-29 years,25-29,8315,2017
,Minnesota,27,2017,2017,30-34 years,30-34,6867,2017
,Minnesota,27,2017,2017,35-39 years,35-39,2213,2017
,Minnesota,27,2017,2017,40-44 years,40-44,338,2017
,Minnesota,27,2017,2017,45-49 years,45-49,20,2017
,Mississippi,28,2017,2017,Under 15 years,15-,37,2017
,Mississippi,28,2017,2017,15 - 17 years,15-17,737,2017
,Mississippi,28,2017,2017,18 - 19 years,18-19,1872,2017
,Mississippi,28,2017,2017,20-24 years,20-24,5355,2017
,Mississippi,28,2017,2017,25-29 years,25-29,3458,2017
,Mississippi,28,2017,2017,30-34 years,30-34,1502,2017
,Mississippi,28,2017,2017,35-39 years,35-39,488,2017
,Mississippi,28,2017,2017,40-44 years,40-44,86,2017
,Missouri,29,2017,2017,Under 15 years,15-,21,2017
,Missouri,29,2017,2017,15 - 17 years,15-17,938,2017
,Missouri,29,2017,2017,18 - 19 years,18-19,2629,2017
,Missouri,29,2017,2017,20-24 years,20-24,8207,2017
,Missouri,29,2017,2017,25-29 years,25-29,7979,2017
,Missouri,29,2017,2017,30-34 years,30-34,4784,2017
,Missouri,29,2017,2017,35-39 years,35-39,1558,2017
,Missouri,29,2017,2017,40-44 years,40-44,256,2017
,Missouri,29,2017,2017,45-49 years,45-49,17,2017
,Montana,30,2017,2017,15 - 17 years,15-17,139,2017
,Montana,30,2017,2017,18 - 19 years,18-19,408,2017
,Montana,30,2017,2017,20-24 years,20-24,1325,2017
,Montana,30,2017,2017,25-29 years,25-29,1289,2017
,Montana,30,2017,2017,30-34 years,30-34,900,2017
,Montana,30,2017,2017,35-39 years,35-39,321,2017
,Montana,30,2017,2017,40-44 years,40-44,43,2017
,Nebraska,31,2017,2017,15 - 17 years,15-17,274,2017
,Nebraska,31,2017,2017,18 - 19 years,18-19,675,2017
,Nebraska,31,2017,2017,20-24 years,20-24,2547,2017
,Nebraska,31,2017,2017,25-29 years,25-29,2982,2017
,Nebraska,31,2017,2017,30-34 years,30-34,1628,2017
,Nebraska,31,2017,2017,35-39 years,35-39,484,2017
,Nebraska,31,2017,2017,40-44 years,40-44,67,2017
,Nevada,32,2017,2017,Under 15 years,15-,22,2017
,Nevada,32,2017,2017,15 - 17 years,15-17,457,2017
,Nevada,32,2017,2017,18 - 19 years,18-19,1136,2017
,Nevada,32,2017,2017,20-24 years,20-24,4018,2017
,Nevada,32,2017,2017,25-29 years,25-29,3681,2017
,Nevada,32,2017,2017,30-34 years,30-34,2632,2017
,Nevada,32,2017,2017,35-39 years,35-39,1055,2017
,Nevada,32,2017,2017,40-44 years,40-44,225,2017
,Nevada,32,2017,2017,45-49 years,45-49,24,2017
,New Hampshire,33,2017,2017,15 - 17 years,15-17,65,2017
,New Hampshire,33,2017,2017,18 - 19 years,18-19,247,2017
,New Hampshire,33,2017,2017,20-24 years,20-24,1054,2017
,New Hampshire,33,2017,2017,25-29 years,25-29,1740,2017
,New Hampshire,33,2017,2017,30-34 years,30-34,1462,2017
,New Hampshire,33,2017,2017,35-39 years,35-39,477,2017
,New Hampshire,33,2017,2017,40-44 years,40-44,74,2017
,New Jersey,34,2017,2017,Under 15 years,15-,27,2017
,New Jersey,34,2017,2017,15 - 17 years,15-17,638,2017
,New Jersey,34,2017,2017,18 - 19 years,18-19,1776,2017
,New Jersey,34,2017,2017,20-24 years,20-24,7686,2017
,New Jersey,34,2017,2017,25-29 years,25-29,11493,2017
,New Jersey,34,2017,2017,30-34 years,30-34,13057,2017
,New Jersey,34,2017,2017,35-39 years,35-39,4960,2017
,New Jersey,34,2017,2017,40-44 years,40-44,1091,2017
,New Jersey,34,2017,2017,45-49 years,45-49,146,2017
,New Jersey,34,2017,2017,50 years and over,50+,23,2017
,New Mexico,35,2017,2017,Under 15 years,15-,17,2017
,New Mexico,35,2017,2017,15 - 17 years,15-17,546,2017
,New Mexico,35,2017,2017,18 - 19 years,18-19,1059,2017
,New Mexico,35,2017,2017,20-24 years,20-24,2902,2017
,New Mexico,35,2017,2017,25-29 years,25-29,1987,2017
,New Mexico,35,2017,2017,30-34 years,30-34,1229,2017
,New Mexico,35,2017,2017,35-39 years,35-39,452,2017
,New Mexico,35,2017,2017,40-44 years,40-44,92,2017
,New York,36,2017,2017,Under 15 years,15-,68,2017
,New York,36,2017,2017,15 - 17 years,15-17,1671,2017
,New York,36,2017,2017,18 - 19 years,18-19,4746,2017
,New York,36,2017,2017,20-24 years,20-24,20460,2017
,New York,36,2017,2017,25-29 years,25-29,25021,2017
,New York,36,2017,2017,30-34 years,30-34,25721,2017
,New York,36,2017,2017,35-39 years,35-39,11513,2017
,New York,36,2017,2017,40-44 years,40-44,2542,2017
,New York,36,2017,2017,45-49 years,45-49,294,2017
,New York,36,2017,2017,50 years and over,50+,41,2017
,North Carolina,37,2017,2017,Under 15 years,15-,79,2017
,North Carolina,37,2017,2017,15 - 17 years,15-17,1650,2017
,North Carolina,37,2017,2017,18 - 19 years,18-19,4164,2017
,North Carolina,37,2017,2017,20-24 years,20-24,14311,2017
,North Carolina,37,2017,2017,25-29 years,25-29,13664,2017
,North Carolina,37,2017,2017,30-34 years,30-34,9520,2017
,North Carolina,37,2017,2017,35-39 years,35-39,3453,2017
,North Carolina,37,2017,2017,40-44 years,40-44,664,2017
,North Carolina,37,2017,2017,45-49 years,45-49,52,2017
,North Dakota,38,2017,2017,15 - 17 years,15-17,74,2017
,North Dakota,38,2017,2017,18 - 19 years,18-19,234,2017
,North Dakota,38,2017,2017,20-24 years,20-24,1080,2017
,North Dakota,38,2017,2017,25-29 years,25-29,1442,2017
,North Dakota,38,2017,2017,30-34 years,30-34,663,2017
,North Dakota,38,2017,2017,35-39 years,35-39,162,2017
,North Dakota,38,2017,2017,40-44 years,40-44,29,2017
,Ohio,39,2017,2017,Under 15 years,15-,78,2017
,Ohio,39,2017,2017,15 - 17 years,15-17,1740,2017
,Ohio,39,2017,2017,18 - 19 years,18-19,4806,2017
,Ohio,39,2017,2017,20-24 years,20-24,15144,2017
,Ohio,39,2017,2017,25-29 years,25-29,15071,2017
,Ohio,39,2017,2017,30-34 years,30-34,10174,2017
,Ohio,39,2017,2017,35-39 years,35-39,3118,2017
,Ohio,39,2017,2017,40-44 years,40-44,510,2017
,Ohio,39,2017,2017,45-49 years,45-49,33,2017
,Oklahoma,40,2017,2017,Under 15 years,15-,42,2017
,Oklahoma,40,2017,2017,15 - 17 years,15-17,887,2017
,Oklahoma,40,2017,2017,18 - 19 years,18-19,2233,2017
,Oklahoma,40,2017,2017,20-24 years,20-24,6309,2017
,Oklahoma,40,2017,2017,25-29 years,25-29,4911,2017
,Oklahoma,40,2017,2017,30-34 years,30-34,2587,2017
,Oklahoma,40,2017,2017,35-39 years,35-39,732,2017
,Oklahoma,40,2017,2017,40-44 years,40-44,104,2017
,Oklahoma,40,2017,2017,45-49 years,45-49,12,2017
,Oregon,41,2017,2017,Under 15 years,15-,13,2017
,Oregon,41,2017,2017,15 - 17 years,15-17,357,2017
,Oregon,41,2017,2017,18 - 19 years,18-19,1212,2017
,Oregon,41,2017,2017,20-24 years,20-24,4186,2017
,Oregon,41,2017,2017,25-29 years,25-29,4796,2017
,Oregon,41,2017,2017,30-34 years,30-34,4095,2017
,Oregon,41,2017,2017,35-39 years,35-39,1799,2017
,Oregon,41,2017,2017,40-44 years,40-44,368,2017
,Oregon,41,2017,2017,45-49 years,45-49,22,2017
,Pennsylvania,42,2017,2017,Under 15 years,15-,57,2017
,Pennsylvania,42,2017,2017,15 - 17 years,15-17,1385,2017
,Pennsylvania,42,2017,2017,18 - 19 years,18-19,3597,2017
,Pennsylvania,42,2017,2017,20-24 years,20-24,13215,2017
,Pennsylvania,42,2017,2017,25-29 years,25-29,15933,2017
,Pennsylvania,42,2017,2017,30-34 years,30-34,13175,2017
,Pennsylvania,42,2017,2017,35-39 years,35-39,4315,2017
,Pennsylvania,42,2017,2017,40-44 years,40-44,743,2017
,Pennsylvania,42,2017,2017,45-49 years,45-49,61,2017
,Rhode Island,44,2017,2017,15 - 17 years,15-17,83,2017
,Rhode Island,44,2017,2017,18 - 19 years,18-19,258,2017
,Rhode Island,44,2017,2017,20-24 years,20-24,989,2017
,Rhode Island,44,2017,2017,25-29 years,25-29,1245,2017
,Rhode Island,44,2017,2017,30-34 years,30-34,1150,2017
,Rhode Island,44,2017,2017,35-39 years,35-39,443,2017
,Rhode Island,44,2017,2017,40-44 years,40-44,67,2017
,South Carolina,45,2017,2017,Under 15 years,15-,39,2017
,South Carolina,45,2017,2017,15 - 17 years,15-17,804,2017
,South Carolina,45,2017,2017,18 - 19 years,18-19,2067,2017
,South Carolina,45,2017,2017,20-24 years,20-24,6792,2017
,South Carolina,45,2017,2017,25-29 years,25-29,6153,2017
,South Carolina,45,2017,2017,30-34 years,30-34,3904,2017
,South Carolina,45,2017,2017,35-39 years,35-39,1310,2017
,South Carolina,45,2017,2017,40-44 years,40-44,235,2017
,South Carolina,45,2017,2017,45-49 years,45-49,18,2017
,South Dakota,46,2017,2017,15 - 17 years,15-17,133,2017
,South Dakota,46,2017,2017,18 - 19 years,18-19,359,2017
,South Dakota,46,2017,2017,20-24 years,20-24,1219,2017
,South Dakota,46,2017,2017,25-29 years,25-29,1309,2017
,South Dakota,46,2017,2017,30-34 years,30-34,683,2017
,South Dakota,46,2017,2017,35-39 years,35-39,174,2017
,South Dakota,46,2017,2017,40-44 years,40-44,31,2017
,Tennessee,47,2017,2017,Under 15 years,15-,67,2017
,Tennessee,47,2017,2017,15 - 17 years,15-17,1196,2017
,Tennessee,47,2017,2017,18 - 19 years,18-19,3321,2017
,Tennessee,47,2017,2017,20-24 years,20-24,9895,2017
,Tennessee,47,2017,2017,25-29 years,25-29,8751,2017
,Tennessee,47,2017,2017,30-34 years,30-34,5194,2017
,Tennessee,47,2017,2017,35-39 years,35-39,1695,2017
,Tennessee,47,2017,2017,40-44 years,40-44,301,2017
,Tennessee,47,2017,2017,45-49 years,45-49,28,2017
,Texas,48,2017,2017,Under 15 years,15-,298,2017
,Texas,48,2017,2017,15 - 17 years,15-17,6975,2017
,Texas,48,2017,2017,18 - 19 years,18-19,14853,2017
,Texas,48,2017,2017,20-24 years,20-24,41308,2017
,Texas,48,2017,2017,25-29 years,25-29,37580,2017
,Texas,48,2017,2017,30-34 years,30-34,26538,2017
,Texas,48,2017,2017,35-39 years,35-39,9487,2017
,Texas,48,2017,2017,40-44 years,40-44,1804,2017
,Texas,48,2017,2017,45-49 years,45-49,167,2017
,Texas,48,2017,2017,50 years and over,50+,19,2017
,Utah,49,2017,2017,15 - 17 years,15-17,402,2017
,Utah,49,2017,2017,18 - 19 years,18-19,1155,2017
,Utah,49,2017,2017,20-24 years,20-24,6042,2017
,Utah,49,2017,2017,25-29 years,25-29,5144,2017
,Utah,49,2017,2017,30-34 years,30-34,2275,2017
,Utah,49,2017,2017,35-39 years,35-39,799,2017
,Utah,49,2017,2017,40-44 years,40-44,142,2017
,Utah,49,2017,2017,45-49 years,45-49,14,2017
,Vermont,50,2017,2017,15 - 17 years,15-17,34,2017
,Vermont,50,2017,2017,18 - 19 years,18-19,149,2017
,Vermont,50,2017,2017,20-24 years,20-24,482,2017
,Vermont,50,2017,2017,25-29 years,25-29,721,2017
,Vermont,50,2017,2017,30-34 years,30-34,694,2017
,Vermont,50,2017,2017,35-39 years,35-39,291,2017
,Vermont,50,2017,2017,40-44 years,40-44,49,2017
,Virginia,51,2017,2017,Under 15 years,15-,40,2017
,Virginia,51,2017,2017,15 - 17 years,15-17,854,2017
,Virginia,51,2017,2017,18 - 19 years,18-19,2536,2017
,Virginia,51,2017,2017,20-24 years,20-24,10027,2017
,Virginia,51,2017,2017,25-29 years,25-29,11496,2017
,Virginia,51,2017,2017,30-34 years,30-34,9861,2017
,Virginia,51,2017,2017,35-39 years,35-39,3793,2017
,Virginia,51,2017,2017,40-44 years,40-44,708,2017
,Virginia,51,2017,2017,45-49 years,45-49,72,2017
,Washington,53,2017,2017,Under 15 years,15-,23,2017
,Washington,53,2017,2017,15 - 17 years,15-17,679,2017
,Washington,53,2017,2017,18 - 19 years,18-19,2007,2017
,Washington,53,2017,2017,20-24 years,20-24,8357,2017
,Washington,53,2017,2017,25-29 years,25-29,10189,2017
,Washington,53,2017,2017,30-34 years,30-34,9007,2017
,Washington,53,2017,2017,35-39 years,35-39,3621,2017
,Washington,53,2017,2017,40-44 years,40-44,654,2017
,Washington,53,2017,2017,45-49 years,45-49,74,2017
,West Virginia,54,2017,2017,15 - 17 years,15-17,266,2017
,West Virginia,54,2017,2017,18 - 19 years,18-19,872,2017
,West Virginia,54,2017,2017,20-24 years,20-24,2586,2017
,West Virginia,54,2017,2017,25-29 years,25-29,1942,2017
,West Virginia,54,2017,2017,30-34 years,30-34,1006,2017
,West Virginia,54,2017,2017,35-39 years,35-39,331,2017
,West Virginia,54,2017,2017,40-44 years,40-44,58,2017
,Wisconsin,55,2017,2017,Under 15 years,15-,24,2017
,Wisconsin,55,2017,2017,15 - 17 years,15-17,568,2017
,Wisconsin,55,2017,2017,18 - 19 years,18-19,1575,2017
,Wisconsin,55,2017,2017,20-24 years,20-24,5898,2017
,Wisconsin,55,2017,2017,25-29 years,25-29,7734,2017
,Wisconsin,55,2017,2017,30-34 years,30-34,5266,2017
,Wisconsin,55,2017,2017,35-39 years,35-39,1590,2017
,Wisconsin,55,2017,2017,40-44 years,40-44,229,2017
,Wisconsin,55,2017,2017,45-49 years,45-49,17,2017
,Wyoming,56,2017,2017,15 - 17 years,15-17,87,2017
,Wyoming,56,2017,2017,18 - 19 years,18-19,278,2017
,Wyoming,56,2017,2017,20-24 years,20-24,796,2017
,Wyoming,56,2017,2017,25-29 years,25-29,746,2017
,Wyoming,56,2017,2017,30-34 years,30-34,430,2017
,Wyoming,56,2017,2017,35-39 years,35-39,130,2017
,Wyoming,56,2017,2017,40-44 years,40-44,23,2017
---,,,,,,,,2017
"Dataset: Natality, 2007-2024",,,,,,,,2017
Query Parameters:,,,,,,,,2017
Live Birth Order: 1st child born alive to mother,,,,,,,,2017
Year: 2017,,,,,,,,2017
Group By: State; Year; Age of Mother 10,,,,,,,,2017
Show Totals: Disabled,,,,,,,,2017
Show Zero Values: False,,,,,,,,2017
Show Suppressed: False,,,,,,,,2017
"Calculate Rates Per: 1,000",,,,,,,,2017
